Notations cycliques des matrices de transition simples
Matrice de transition simple 470,"(7,8)"
Matrice de transition simple 471,"(3,4)(6,8)"
Matrice de transition simple 472,"(7,8)"
Matrice de transition simple 473,"(5,7)"
Matrice de transition simple 474,"(2,4)(7,8)"
Matrice de transition simple 475,"(5,7)"
Matrice de transition simple 476,"(5,6)"
Matrice de transition simple 477,"(1,8,6,2)"
Matrice de transition simple 478,"(7,8)"
Matrice de transition simple 479,"(6,8)"
Matrice de transition simple 480,"(2,4)(5,6)"
Matrice de transition simple 481,"(6,8)"
Matrice de transition simple 482,"(5,6)"
Matrice de transition simple 483,"(3,4)(6,8)"
Matrice de transition simple 484,"(5,6)"
Matrice de transition simple 485,"(6,8)"
Matrice de transition simple 486,"(2,8,7,4)"
Matrice de transition simple 487,"(6,8)"
Matrice de transition simple 488,"(7,8)"
Matrice de transition simple 489,"(1,2)(6,8)"
Matrice de transition simple 490,"(7,8)"
Matrice de transition simple 491,"(6,8)"
Matrice de transition simple 492,"(1,3)(7,8)"
Matrice de transition simple 493,"(5,7)"
Matrice de transition simple 494,"(5,6)"
Matrice de transition simple 495,"(3,8,6,4)"
Matrice de transition simple 496,"(7,8)"
Matrice de transition simple 497,"(6,8)"
Matrice de transition simple 498,"(1,3)(7,8)"
Matrice de transition simple 499,"(6,8)"
Matrice de transition simple 500,"(7,8)"
Matrice de transition simple 501,"(3,4)(6,8)"
Matrice de transition simple 502,"(5,6)"
Matrice de transition simple 503,"(6,8)"
Matrice de transition simple 504,"(3,4,6,8)"
Matrice de transition simple 505,"(5,6)"
Matrice de transition simple 506,"(6,8)"
Matrice de transition simple 507,"(1,2)(5,6)"
Matrice de transition simple 508,"(6,8)"
Matrice de transition simple 509,"(5,6)"
Matrice de transition simple 510,"(2,4)(5,7)"
Matrice de transition simple 511,"(5,6)"
Matrice de transition simple 512,"(5,7)"
Matrice de transition simple 513,"(3,4,6,5)"
Matrice de transition simple 514,"(5,7)"
Matrice de transition simple 515,"(5,6)"
Matrice de transition simple 516,"(1,3)(6,8)"
Matrice de transition simple 517,"(5,6)"
Matrice de transition simple 518,"(5,7)"
Matrice de transition simple 519,"(3,4)(5,6)"
Matrice de transition simple 520,"(6,8)"
Matrice de transition simple 521,"(7,8)"
Matrice de transition simple 522,"(1,7,8,3)"
Matrice de transition simple 523,"(6,8)"
Matrice de transition simple 524,"(5,6)"
Matrice de transition simple 525,"(1,2)(5,7)"
Matrice de transition simple 526,"(5,6)"
Matrice de transition simple 527,"(5,7)"
Matrice de transition simple 528,"(1,3)(7,8)"
Matrice de transition simple 529,"(6,8)"
Matrice de transition simple 530,"(5,6)"
Matrice de transition simple 531,"(3,4,6,8)"
Matrice de transition simple 532,"(7,8)"
Matrice de transition simple 533,"(5,7)"
Matrice de transition simple 534,"(2,4)(7,8)"
Matrice de transition simple 535,"(6,8)"
Matrice de transition simple 536,"(7,8)"
Matrice de transition simple 537,"(3,4)(6,8)"
Matrice de transition simple 538,"(5,6)"
Matrice de transition simple 539,"(5,7)"
Matrice de transition simple 540,"(1,7,8,3)"
Matrice de transition simple 541,"(6,8)"
Matrice de transition simple 542,"(5,6)"
Matrice de transition simple 543,"(3,4)(6,8)"
Matrice de transition simple 544,"(5,6)"
Matrice de transition simple 545,"(5,7)"
Matrice de transition simple 546,"(1,3)(7,8)"
Matrice de transition simple 547,"(6,8)"
Matrice de transition simple 548,"(5,6)"
Matrice de transition simple 549,"(1,8,6,3)"
Matrice de transition simple 550,"(7,8)"
Matrice de transition simple 551,"(5,7)"
Matrice de transition simple 552,"(3,4)(7,8)"
Matrice de transition simple 553,"(6,8)"
Matrice de transition simple 554,"(7,8)"
Matrice de transition simple 555,"(1,3)(5,7)"
Matrice de transition simple 556,"(7,8)"
Matrice de transition simple 557,"(6,8)"
Matrice de transition simple 558,"(3,8,6,4)"
Matrice de transition simple 559,"(5,6)"
Matrice de transition simple 560,"(6,8)"
Matrice de transition simple 561,"(1,3)(5,6)"
Matrice de transition simple 562,"(6,8)"
Matrice de transition simple 563,"(7,8)"
Matrice de transition simple 564,"(3,4)(6,8)"
Matrice de transition simple 565,"(5,6)"
Matrice de transition simple 566,"(6,8)"
Matrice de transition simple 567,"(1,6,5,2)"
Matrice de transition simple 568,"(6,8)"
Matrice de transition simple 569,"(7,8)"
Matrice de transition simple 570,"(3,4)(6,8)"
Matrice de transition simple 571,"(5,6)"
Matrice de transition simple 572,"(5,7)"
Matrice de transition simple 573,"(2,4)(5,6)"
Matrice de transition simple 574,"(6,8)"
Matrice de transition simple 575,"(7,8)"
Matrice de transition simple 576,"(3,5,7,4)"
Matrice de transition simple 577,"(7,8)"
Matrice de transition simple 578,"(6,8)"
Matrice de transition simple 579,"(1,3)(5,6)"
Matrice de transition simple 580,"(6,8)"
Matrice de transition simple 581,"(5,6)"
Matrice de transition simple 582,"(1,2)(6,8)"
Matrice de transition simple 583,"(5,6)"
Matrice de transition simple 584,"(5,7)"
Matrice de transition simple 585,"(1,3,5,6)"
Matrice de transition simple 586,"(5,7)"
Matrice de transition simple 587,"(7,8)"
Matrice de transition simple 588,"(3,4)(5,7)"
Matrice de transition simple 589,"(5,6)"
Matrice de transition simple 590,"(6,8)"
